review,rating,date,clean_review,polarity,sentiment
This app is very good for use & more features are available in that...,5,2026-03-02 08:59:01,this app is very good for use more features are available in that,0.6033333333333334,Positive
"Inspiring and Fun! Pinterest is amazing for discovering ideas and inspiration. From fashion and recipes to DIY projects and home decor, it’s all in one place. The app is easy to use, visually beautiful, and makes saving and organizing ideas so simple. Perfect for creativity lovers!",5,2026-03-02 08:44:19,inspiring and fun pinterest is amazing for discovering ideas and inspiration from fashion and recipes to diy projects and home decor its all in one place the app is easy to use visually beautiful and makes saving and organizing ideas so simple perfect for creativity lovers,0.5261904761904762,Positive
i love this app sooooooooooooooooo much❤️🌟,5,2026-03-02 08:00:29,i love this app sooooooooooooooooo much,0.35,Positive
I love this app 💗,5,2026-03-02 07:47:12,i love this app ,0.5,Positive
amezing,5,2026-03-02 07:43:43,amezing,0.0,Neutral
this app is best but not opening cleanly many time not working no network problem,1,2026-03-02 07:31:46,this app is best but not opening cleanly many time not working no network problem,0.75,Positive
app is toooooooooo slow,3,2026-03-02 07:25:14,app is toooooooooo slow,-0.30000000000000004,Negative
Not working I don't know what's wrong,1,2026-03-02 07:21:29,not working i dont know whats wrong,-0.5,Negative
this app is so nice but please stop recommending me terrible mouse,4,2026-03-02 06:58:02,this app is so nice but please stop recommending me terrible mouse,-0.2,Negative
I love this for drawing referencing or just scrolling for fun I find myself accidentally spending hours just scrolling,4,2026-03-02 06:47:58,i love this for drawing referencing or just scrolling for fun i find myself accidentally spending hours just scrolling,0.4,Positive
good,3,2026-03-02 06:42:26,good,0.7,Positive
"I've loved pinterest and have used it on mobile and desktop for years. Ads can easily become a problem sometimes, currently they're not the worst (for me). Android doesn't have the same features that Apple does for some reason. Wish there was a type search function when pinning to a board because I have way too many or fixing the ""recommended"" section that comes up first before all your other boards.",4,2026-03-02 06:42:02,ive loved pinterest and have used it on mobile and desktop for years ads can easily become a problem sometimes currently theyre not the worst for me android doesnt have the same features that apple does for some reason wish there was a type search function when pinning to a board because i have way too many or fixing the recommended section that comes up first before all your other boards,0.09479166666666666,Positive
Good app,5,2026-03-02 06:41:20,good app,0.7,Positive
so help full i love it,5,2026-03-02 06:34:42,so help full i love it,0.425,Positive
useful we will get more ideas,5,2026-03-02 06:29:11,useful we will get more ideas,0.4,Positive
nice,5,2026-03-02 06:26:55,nice,0.6,Positive
This app is just wow... It's my favourite one for now and forever ✨,5,2026-03-02 06:24:46,this app is just wow its my favourite one for now and forever ,0.1,Positive
This app is amazing my all time favorite but I Don't know why I can't update this app can someone please tell me how to update this app sooo I just wanted to say this,4,2026-03-02 06:19:53,this app is amazing my all time favorite but i dont know why i cant update this app can someone please tell me how to update this app sooo i just wanted to say this,0.55,Positive
"it's a very useful app ,It would have been even better if the video could also be downloaded directly from this app.",5,2026-03-02 06:15:44,its a very useful app it would have been even better if the video could also be downloaded directly from this app,0.33,Positive
🙏,5,2026-03-02 05:54:56,,0.0,Neutral
It's good for creating and finding aesthetic images & clips but I would be more more great if you add delete pin option in front bcoz those images who is no longer in use remain there n it takes time in scrolling too,4,2026-03-02 05:49:08,its good for creating and finding aesthetic images clips but i would be more more great if you add delete pin option in front bcoz those images who is no longer in use remain there n it takes time in scrolling too,0.625,Positive
"I love this app...but since past few days, it's acting up. Everytime I open the app it just keeps on loading and nothing appears on the screen.",4,2026-03-02 05:45:44,i love this appbut since past few days its acting up everytime i open the app it just keeps on loading and nothing appears on the screen,0.009999999999999998,Positive
I like this app,4,2026-03-02 05:45:22,i like this app,0.0,Neutral
Good,5,2026-03-02 05:36:04,good,0.7,Positive
amazing such a good app to find ideas,5,2026-03-02 05:19:30,amazing such a good app to find ideas,0.43333333333333335,Positive
Currently very glitchy. 3 stars because I love Pinterest for finding inspiration for creativity and mood boards but it is Ad after Ad these days and a lot of AI.,3,2026-03-02 05:17:40,currently very glitchy stars because i love pinterest for finding inspiration for creativity and mood boards but it is ad after ad these days and a lot of ai,0.35,Positive
good,5,2026-03-02 05:01:39,good,0.7,Positive
this app is the one for your art ideas and the best app in my or your device,4,2026-03-02 05:01:31,this app is the one for your art ideas and the best app in my or your device,1.0,Positive
I Love Pinterest,5,2026-03-02 04:59:37,i love pinterest,0.5,Positive
everything is perfect 😊,5,2026-03-02 04:56:27,everything is perfect ,1.0,Positive
"i am not able to send the message to my friend each time when i tap to send the message follows caution shown "" Sorry for that, Problem at our end"" recently I report the problem at pintrest help section but no action taken till now.",1,2026-03-02 04:56:23,i am not able to send the message to my friend each time when i tap to send the message follows caution shown sorry for that problem at our end recently i report the problem at pintrest help section but no action taken till now,-0.2,Negative
its just good because it gets along with ur aesthetic,5,2026-03-02 04:46:39,its just good because it gets along with ur aesthetic,0.7,Positive
The app is really good but half of the times it doesn't load. Like i have full network and stuff but it just doesn't start. pls fix this.,1,2026-03-02 04:37:08,the app is really good but half of the times it doesnt load like i have full network and stuff but it just doesnt start pls fix this,0.29444444444444445,Positive
butch much church Busch Busch Busch big,5,2026-03-02 04:36:04,butch much church busch busch busch big,0.1,Positive
very nice 👍,5,2026-03-02 04:31:30,very nice ,0.78,Positive
Social media app,4,2026-03-02 04:29:13,social media app,0.03333333333333333,Positive
bahut hi Achcha application hai aur usse free AI videos Mil Jata Hai,1,2026-03-02 04:23:02,bahut hi achcha application hai aur usse free ai videos mil jata hai,0.4,Positive
helps eveyday,5,2026-03-02 04:17:24,helps eveyday,0.0,Neutral
🫶🏼,5,2026-03-02 04:07:06,,0.0,Neutral
this is a perfect app. I love it. lots of inspiring ideas. I recommend this app for everyone. if you can please make a way you remove the things we save when we don't want them. 😅🤧,4,2026-03-02 04:04:31,this is a perfect app i love it lots of inspiring ideas i recommend this app for everyone if you can please make a way you remove the things we save when we dont want them ,0.6666666666666666,Positive
it's just a good aap,5,2026-03-02 04:03:13,its just a good aap,0.7,Positive
"I am loving this app, I found out about it on a school Chromebook like 3 years ago when my friend showed it to me. I then got it on my phone to try and find a wallpaper and have been using it ever since. one thing I don't like is that it says the pin was made with AI when it was not. other than that, I think it's an amazing app!",5,2026-03-02 03:47:56,i am loving this app i found out about it on a school chromebook like years ago when my friend showed it to me i then got it on my phone to try and find a wallpaper and have been using it ever since one thing i dont like is that it says the pin was made with ai when it was not other than that i think its an amazing app,0.4208333333333334,Positive
Fabulous,5,2026-03-02 03:44:43,fabulous,0.4,Positive
the best app very app,5,2026-03-02 03:23:47,the best app very app,0.6,Positive
helpful,5,2026-03-02 03:23:10,helpful,0.0,Neutral
My type of videos helpful for studies and best for my youtube shorts,5,2026-03-02 03:22:42,my type of videos helpful for studies and best for my youtube shorts,1.0,Positive
I love this app 'cause it has everything for drawing and it does contain anime's things that are literally so good and this helps me decide what to draw.❤️,5,2026-03-02 03:17:31,i love this app cause it has everything for drawing and it does contain animes things that are literally so good and this helps me decide what to draw,0.6,Positive
