review,rating,date
TOO MANY ADS,2,2026-03-01 04:25:33
great,5,2026-03-01 04:25:28
"I dont know why this has been happening but whenever i go to save a pin, the options dont appear. i then click on the pin to save it manually and my entire screen goes white and freezes forcing me to reopen the app completely. happens about every 3-5 pins. annoying and frustrating",2,2026-03-01 04:24:18
This App is good but when I click smth it will go to save even if i didn't save it so i recommend looking where your pointing,4,2026-03-01 04:23:59
very helpful,5,2026-03-01 04:20:36
this apply is very intrasting and very hoot 🥵,5,2026-03-01 04:15:36
A fun visual discovery app for ideas and inspiration. Easy to browse and saves creative content well.,5,2026-03-01 04:05:49
Fake Pinterest,1,2026-03-01 03:56:46
Feels like we know about our interest more in pintrest. It's a beautiful and appropriate midium for looking what we want to. Moreover it's a perfectly design app for our interests fashion mood etc .,5,2026-03-01 03:55:20
it is a learning experience every time l logged on. So many interesting things. I had no idea. LOVE IT!,5,2026-03-01 03:54:00
giving the birth date is very hard to enter this app I'm so irritated,1,2026-03-01 03:53:47
"Well, my account got randomly deleted after I logged into a different pinterest account on a different device. I clicked on pinterest on my phone, it logged me out, I use the email that was connected to my account, and because it was connected to Facebook, pinterest turned my account into a blank account, deleted all of my boards, years worth of pins, and they were all private so I can never get them back. I'm distraught.",1,2026-03-01 03:30:33
very useful,5,2026-03-01 02:58:08
⭐⭐⭐⭐⭐,5,2026-03-01 02:55:22
it is not opening fast please solve this problem 😔,4,2026-03-01 02:46:20
💗💗💗💗,5,2026-03-01 02:38:04
mm yes free yuri.,5,2026-03-01 02:36:48
i like the app but i have a problem with it when i search something in the search bar i spelled it in the exact spelling it thought i spelled it wrong plssss fix this,3,2026-03-01 02:26:14
good 👍,5,2026-03-01 02:15:20
good,5,2026-03-01 02:14:33
there's so many cute photo I love it so much,5,2026-03-01 02:13:19
I love it,5,2026-03-01 02:08:05
"Bila saya stuck dalam mencari idea, saya gunakan Pinterest untuk mencari idea baru dan terbaik seperti idea dekorasi rumah.",5,2026-03-01 01:59:51
you see is app you we love it,5,2026-03-01 01:55:35
it's a good app but some reason the app keeps kicking me out of it,5,2026-03-01 01:52:24
good,5,2026-03-01 01:45:09
best,5,2026-03-01 01:43:25
"The App's overall perfect but there's a issue going on. I'm getting emails that pin I've saved are removed because it goes in self harm territory. Now, I wouldn't have said it here but the submit an appeal just refuse to load. First pin, it was not self harm, ichimiya was being fake nonchalant, it was a saved pin because I like wind buster. Second pin, it was probably about a manga, the caption said the plot was amazing something so it went into my to read list.",5,2026-03-01 01:42:41
pretty good,5,2026-03-01 01:37:48
excellent,5,2026-03-01 01:35:03
UR APP IS FRICKING LAGGY I CANT DO WORKS PROERLY EVEN THO MY WIFI IS GOOD I CANT HOLD IT IN ANYMORE IVE BEEN TRYING TO EDUT FOR THE PAST FEW DAYS MAKING A COLLAGE EVEN THO MY WIFI IS SO EXCELLENT UR APP CRASHES TOO AND IS SO LAGGY,2,2026-03-01 01:32:55
great 👍,5,2026-03-01 01:20:58
I enjoy it all!,5,2026-03-01 01:18:41
I love this app bcz it is so untoxic and I never feel ashamed or anything negatively when I'm on it and the people are so nice and hilarious,5,2026-03-01 01:10:33
NICE APP ⭐⭐⭐⭐⭐⭐⭐,5,2026-03-01 01:07:29
nice but video download no,5,2026-03-01 01:03:44
I love how Pinterest offers a calm and relaxing ambiance everytime I visit the app. It provides aesthetic ideas in order for you to get better in any aspects. Thumbs up for that!,5,2026-03-01 01:00:32
"Love discovering ideas for fashion, home decor, and more. Super easy to save and organize pins. Sometimes the algorithm can be a bit off, but overall it's a creativity booster",5,2026-03-01 00:59:11
vary vary important vary good,5,2026-03-01 00:51:34
good,5,2026-03-01 00:51:29
nice,5,2026-03-01 00:38:41
I love Pinterest but there are too many pop-ups.,5,2026-03-01 00:17:40
best,5,2026-03-01 00:07:01
"its not loading easily, not satisfied",1,2026-03-01 00:05:12
i don't alike but good thing because I am a girl that is i avoid,1,2026-02-28 23:49:45
"More adds and ai slop than anything else, as well as a incredible lack of content moderation. The ai will just randomly decide that your account is banned and there's nothing you can do about it. It is disappointing that this app is pretty much unusable now.",1,2026-02-28 23:37:28
I can't see my own comments in settings .-.,1,2026-02-28 23:17:36
best app ever,5,2026-02-28 23:12:41
IIIII LOVE ITTTTTTT!!!!,5,2026-02-28 22:47:48
"so sick off all of the ads!!! It was NEVER this bad. I cant even read a full recipe without 15 pop ups..I usually go to this for craft ideas or new food ideas, but going to start looking for better options without so much garbage ads on them.",3,2026-02-28 22:42:38
those straykids photos r awesome 10/10,5,2026-02-28 22:41:37
🥰😍,5,2026-02-28 22:41:27
Danniy,5,2026-02-28 22:36:35
Awesome 😎,5,2026-02-28 22:31:08
I loved this app so much. and it helped me a lot,5,2026-02-28 22:26:26
"I love getting ideas for meals, birthday parties, outfits, decorating and learning new skills and hobbies... in one place!!",4,2026-02-28 22:17:32
best and very helpful 👏 for everything,5,2026-02-28 22:11:37
great app,5,2026-02-28 22:10:42
spiderman avengers endgame on,5,2026-02-28 21:51:47
"This app is a 1,000/10. I love all the aesthetic pictures you can find in Pinterest. This is a life-saver. 💗",5,2026-02-28 21:48:37
I can't send messages,1,2026-02-28 21:38:58
"The $2.1 million valuation for Silverback Nation Drip Records LLC uses a standard indie music industry method: 10x Net Publisher's Share (NPS) multiples applied to projected annual revenue from core assets, yielding a conservative enterprise value.�Calculation StepsEstimate NPS: ~$210K annual (post-distribution/writer splits) from streaming (e.g., 'WENT WEST' 49M streams), syncs,",5,2026-02-28 21:29:05
yay,5,2026-02-28 21:23:56
"Got banned, no idea why. Can't get an answer from anyone that's not a bot. Made a new account, front page is only AI slop and can't seem to get rid of it",1,2026-02-28 21:17:49
good for Ideas and Templete,5,2026-02-28 21:16:26
"helpful app with valid ideas,ads are okay but they r coming soo frequently that i m always distracted from my work for which i opened the app, and content is mostly repetitive please consider this in future all over comfortable and good app 👍",5,2026-02-28 21:03:42
I love. Pinterest,2,2026-02-28 20:49:47
great app but it honestly has a HUUGEE ai problem smh,3,2026-02-28 20:49:28
this app had turned into one giant advertisement. and there's nothing new. Just repeats of pins and adds,2,2026-02-28 20:46:07
Very Nice Download کرنا Hy Pinterest Please,5,2026-02-28 20:45:45
Great 👍,5,2026-02-28 20:45:32
"Pinterest is an AMAZING app, it has everything you need. I highly recommend it as it gives tips on beauty, health and how to take care of yourself and as a Teenage girl its really helpfull",5,2026-02-28 20:38:37
Love Pinterest@,5,2026-02-28 20:28:29
"I love Pinterest because I have got so many recipes, fashion style, godly words, and women health and beauty regime. I get up each morning and go to Pinterest to find uplifting messages to send to family and friends. I am so dependent on Pinterest, that if they were to stop existing it would be devastating to me.",5,2026-02-28 20:24:55
just lovee ittt!!!!!✨,5,2026-02-28 20:20:01
the best,5,2026-02-28 20:19:31
very irritating. censors free speech and negativity. quit showing political pins and pins of face diapers. reporting every pin i see that is political and face diapers. tempted to uninstall.,1,2026-02-28 20:15:51
it works amazing i really like this app and there are so many things you can do,5,2026-02-28 20:09:12
"This is a So super🌸 App,I'm the pinterest girl🎀.Pinterest girls are:Shiny✨️,Glow up🎀,talented👸🏽🎧",5,2026-02-28 19:49:02
the best app ever 😎🇨🇮💥,5,2026-02-28 19:44:36
I like the content,5,2026-02-28 19:20:37
always stir me most interesting people's and females,5,2026-02-28 19:15:11
awesome very perfect app for me thank you for making this app i really like it woooh💗,5,2026-02-28 19:07:52
lots of help for cooking and crocheting and all kinds of help love pinteres,5,2026-02-28 19:02:11
I love,5,2026-02-28 18:56:21
"I miss the old Pinterest. Hardly any ads now you get mostly ads and hardly any pins. Also, I had to block my profile from public because people would report things not reportable, but Pinterest doesn't actually review it they just take the pin off. Any pins it mostly links to somewhere else. It's not the same. I'm deleting it.",1,2026-02-28 18:45:33
excellent,5,2026-02-28 18:42:12
Love Pinterest very informative,5,2026-02-28 18:40:17
good fun,5,2026-02-28 18:36:43
"all this AI everywhere! I'm sick of it, even now they have an AI running everything. you'd think they'd opt out of the AI trend as most of their users are artists but no, that slop tastes too good to pass up.",1,2026-02-28 18:32:19
very helpful and useful app,5,2026-02-28 18:23:48
"I enjoy looking at craft and cooking ideas. Gardening, leather work, survival tips. so many topics and no opinions.",5,2026-02-28 18:14:36
idk,1,2026-02-28 18:06:26
i love it i have soooo many things because of Pinterest i really request if you need for decorations,5,2026-02-28 17:59:47
Teri maka bhosra,4,2026-02-28 17:51:27
cooooool app,4,2026-02-28 17:39:06
یک برنامه خیلی عالی است,5,2026-02-28 17:39:01
you could never take me away from this app 😝 I've found ny style bc of it!!!!! 💋🙉❤,5,2026-02-28 17:31:44
شخه من عشره بجد,1,2026-02-28 17:23:00
it's good 💓,5,2026-02-28 17:19:48
ihjgurr,5,2026-02-28 17:18:48
I use this app alot.,5,2026-02-28 17:13:52
I spend way too much time here.,5,2026-02-28 17:12:34
Good 👍😊,5,2026-02-28 17:10:52
Aplikasi idiot gw ga ngesaved jadi ke saved sendiri. Giliran mau gw apus gabisa bikin salah paham orang aja bug lag segala macem idiott,1,2026-02-28 16:57:00
"I love it, I can find all the things I need and love! like FNAF and more.",5,2026-02-28 16:55:07
pinterest is so help full,5,2026-02-28 16:44:17
The Best Just Love Love Pinterest,5,2026-02-28 16:40:06
GREAT APP!!,5,2026-02-28 16:30:09
nice app,5,2026-02-28 16:28:01
Good App,5,2026-02-28 16:25:27
Life is not easy,5,2026-02-28 16:09:51
सुपर सतरा,4,2026-02-28 16:08:59
good,5,2026-02-28 16:02:12
nice,3,2026-02-28 16:00:47
My Choice App My Favorite App,5,2026-02-28 15:58:30
best app 😊🇮🇳,5,2026-02-28 15:53:25
I hate this app,1,2026-02-28 15:52:32
"This app is really good other than some adds that look like actual work, it's easy to navigate and overall really good,",4,2026-02-28 15:49:53
very good app,5,2026-02-28 15:46:27
"What an wonderful,useful app i like it keep it on. I can't express how wonderful this app is. It feels like a real companion",5,2026-02-28 15:44:27
I am an artist and my mood is do drawing I'm come on Pinterest and I got very good drawing options,5,2026-02-28 15:43:20
lightweight and smooth,5,2026-02-28 15:39:27
so so so good 👍,5,2026-02-28 15:39:15
It's a nice app i've ever seen✨,4,2026-02-28 15:35:35
Pinterest,5,2026-02-28 15:29:19
good,5,2026-02-28 15:27:27
"The app is best but 3rd grade buffering issues with a network of 5g++, even after update, not at all running smoothly.",1,2026-02-28 15:16:38
very easy to use it,5,2026-02-28 14:59:49
Nice,5,2026-02-28 14:58:17
best,5,2026-02-28 14:51:42
i like this ❤️,5,2026-02-28 14:51:01
I love pinterest,5,2026-02-28 14:49:33
"n e nuhc["":,; d..",5,2026-02-28 14:46:36
very creative!! also encourages many different sites ♡,5,2026-02-28 14:43:40
i cant even open the app,1,2026-02-28 14:38:00
"I love this app ,I find all sorts of interesting things ✨️",5,2026-02-28 14:37:14
very most likely app 🎀,5,2026-02-28 14:36:25
Really super app this,5,2026-02-28 14:35:07
very interesting and helpful 😄,5,2026-02-28 14:33:19
the best,5,2026-02-28 14:30:47
glup?,5,2026-02-28 14:30:23
the best💐,5,2026-02-28 14:24:24
🥺🥰 nice app useful,5,2026-02-28 14:17:59
Amazing🥰🥰🥰,5,2026-02-28 14:12:59
yrr i have only one word for this app dammm......,5,2026-02-28 14:01:38
i helps me a lot,5,2026-02-28 13:49:46
thise is best,5,2026-02-28 13:48:13
Too complex to delete pins,2,2026-02-28 13:39:29
más anuncios que fotos,2,2026-02-28 13:36:54
it's good,5,2026-02-28 13:35:12
I love it sm,5,2026-02-28 13:25:19
🤧✨,5,2026-02-28 13:24:28
I like it too much because they is everything okay anything is there,5,2026-02-28 13:22:50
best app I ever seen,5,2026-02-28 13:17:48
good,5,2026-02-28 13:14:50
bohot hi accha hai,5,2026-02-28 13:02:21
I think is very educational as well as entertaining.,4,2026-02-28 12:58:23
Of all ages and experience knowledge quantities,4,2026-02-28 12:55:52
I am searching for pictures of LENT but this Pinterest keeps showing me sexual pictures of movie sites. Why will you include such site on holy images? What a shame!,1,2026-02-28 12:47:08
I don't like having to login just to us: Uninstall,1,2026-02-28 12:37:34
good,4,2026-02-28 12:37:24
اجمل من كل البرامج 💕💖🍯🫀🌺,5,2026-02-28 12:31:49
it just want open,1,2026-02-28 12:26:38
thankyou yah app banane ke liye,5,2026-02-28 12:17:51
ads are more terrible and toxic than the dodgiest ones I have seen,1,2026-02-28 12:01:04
I always find what I'm looking for,5,2026-02-28 11:51:24
this app is freezing like crazy. I've cleared cache and still freezes. please sort it out?,1,2026-02-28 11:37:12
