review,rating,date
"best of best, I used to decor my room n everything u can find here , excellent app ,, but I don't know why notification showed up user not found n I'm here to re-install bruhh",4,2026-03-03 15:14:39
super,5,2026-03-03 15:13:36
excellent,5,2026-03-03 15:12:29
I just searched for sad drawings and it motivated me,5,2026-03-03 14:57:13
sike,5,2026-03-03 14:55:09
Ty Pinterest I all ways ecstatic things to watch now I have so many of idea by Pinterest and BTS.,5,2026-03-03 14:54:04
I absolutely love the creative minds. i have expanded my hobbies too.,5,2026-03-03 14:33:09
"Pinterest App, if you're into different things you can look stuff up like semi trucks, dragons, polar bears grizzly bears panda bears, hippopotamuses, caterpillar equipment, Dallas cowboys stuff, 49ers stuff, werewolves, it's a super fun interesting app thank you very much",5,2026-03-03 14:30:58
why not give 5 stars 🤩 I'm a gurly gurl duh,5,2026-03-03 14:30:12
"I have had my Pinterest for years, I look for ideas, now you have to scroll through thousands of ads just to find anything. I am NOT on Pinterest to buy paper towel or pharmaceutical or depends jeez. Just sad that it's becoming an advertising platform",3,2026-03-03 14:29:34
The app is really great for finding new and useful items. I think it should develop its own ai to give information about it's images and videos,4,2026-03-03 14:22:43
best app for ideas,5,2026-03-03 14:13:40
why are you not letting me to highlight the comment on my pin ??? its my account and my right to highlight the comment ?????,2,2026-03-03 14:09:53
best app,5,2026-03-03 14:08:53
this app is so cool to make generate picturee,5,2026-03-03 14:04:52
"I love pinterest, I started my boards and pins around the Covid time, and Pinterest was a good friend to me at that time. I still use Pinterest to send out holiday cards and use my pins for recipes, and send out pins to my family and friends. I enjoy pinterest a lot...Ann😇",5,2026-03-03 14:01:06
v good,5,2026-03-03 13:43:16
besttt,5,2026-03-03 13:41:27
very good app,5,2026-03-03 13:41:14
ofcourse 10/10 🌺🌷,5,2026-03-03 13:37:00
SO COOL,5,2026-03-03 13:35:50
"Pinterest! My inspiration app, this service gives me an ideas about my OOTD at my room arrangement, this is my favourite app too.",5,2026-03-03 13:21:39
my fav app. I don't need to socialize here. It's my safe space. I love it here. 🥰 All my interests and new interests manifest in this app.,5,2026-03-03 13:17:35
so helpful in art,5,2026-03-03 13:08:14
fantastic.,5,2026-03-03 12:53:47
😍🥰🥰🥰🥰,5,2026-03-03 12:45:51
it's such a good app l really like it!!!,5,2026-03-03 12:40:16
Just wowwww!,5,2026-03-03 12:39:06
It's easy to use... Very helpful in business advertisement and promotion.,3,2026-03-03 12:27:11
wonderful,5,2026-03-03 12:22:13
best app best application 🏆👍🏆👍🏆👍🏆👍❤️❤️❤️❤️❤️,5,2026-03-03 12:18:33
I rather have this app is so good even if I want to search whatever I want is pop on,5,2026-03-03 12:08:31
so smart watch the day to you so smart and scored full movie song for film city of the best,5,2026-03-03 12:03:30
"Create a cinematic, ultra-realistic DSLR-style portrait of a young Indian man, using the exact same face, skin texture, facial structure, and identity as the uploaded reference image (100% face match, no alteration).The scene celebrates the vibrant festival of Holi, captured in natural outdoor daylight with soft golden sunlight. He is wearing a traditional off-white/light white cotton kurta, slightly wrinkled for realism, with a soft, semi-transparent dupatta/scarf casually draped around his ne",5,2026-03-03 12:00:58
amazing app to online small business,5,2026-03-03 11:30:28
it has very aesthetic vibes,5,2026-03-03 11:23:42
Pinterest is very good and beautiful App,5,2026-03-03 11:23:21
to good,3,2026-03-03 11:16:15
I don't like Pinterest,1,2026-03-03 11:14:28
very nice 👌 app,5,2026-03-03 11:11:28
تحفه والله ولو عندك قناه علي يوتيوب هتحتاجي والنصايح الي فيه تحفه هو عال بعضو جميل والله مش بكزب حملي ومش هتندمي,5,2026-03-03 10:45:46
I don't like your app I Will report your app you band me for no reason,1,2026-03-03 10:41:59
very useful app,5,2026-03-03 10:38:20
"i have been using this app since 2020 but now there are many changes and updates which ruined this app like now this app is full of ads instead of pins, and now after the recent update they removed the system by which one can swipe left or right while scrolling..like whatttt!!! this thing is very irritating like you can't just swipe to see the next pin you have to go back to the main page then click on another pin then see it.it is really soo irritating 😣.. plz bring the old system again",2,2026-03-03 10:37:00
one of the best idea for designs,4,2026-03-03 10:31:37
it's very interesting 😎,4,2026-03-03 10:17:08
filled with ai,1,2026-03-03 10:14:48
nothing I can say,3,2026-03-03 10:10:30
I can find here anything I love ❤️,5,2026-03-03 09:49:27
I love Pinterest you can find anything you like and it not just pictures it has videos to,5,2026-03-03 09:45:21
video editing,5,2026-03-03 09:36:00
very helpful,5,2026-03-03 09:34:07
I really like it 😍 That was like wowwww 💖😊,5,2026-03-03 09:30:54
its veryyy gorgeous app yall should try this app..... its my fav app and im obsessed with this app. I can find pics ideas recipes etc and my favorite.... outfits!!! guys you should try this app in telling yall plzzz tryy it🤌🏻😭,5,2026-03-03 09:27:32
good,5,2026-03-03 09:27:16
best,5,2026-03-03 09:06:37
Omg!! i love this app it helps me a lott!! 🫡,5,2026-03-03 08:50:47
good app,5,2026-03-03 08:46:07
very nice 👍🏻🙂,5,2026-03-03 08:44:00
aesthetic vibes 🤧♥🎀💖,5,2026-03-03 08:38:53
"As instagram only, it has multiple media features, it's very helpful in every use ✨💐",5,2026-03-03 08:35:20
🥰😘,5,2026-03-03 08:06:54
i love this app this app is my solution,5,2026-03-03 07:47:39
it's is a great way to get your point across the point of view of the camera and the subject matter of the game,5,2026-03-03 07:42:30
very useful app for wallpapers and ideas,5,2026-03-03 07:37:36
awesome,5,2026-03-03 07:29:58
👍👍😊,5,2026-03-03 07:14:25
❤️ ❤️ ❤️,5,2026-03-03 07:10:57
Perfecto👌🙂,5,2026-03-03 07:08:34
ok,5,2026-03-03 07:07:07
it's slayyy,5,2026-03-03 06:44:58
I really like the app😊💋,5,2026-03-03 06:33:13
made my life,5,2026-03-03 06:32:28
"This app i's really good, i love this app,such a amazing app",5,2026-03-03 06:27:28
amazing app I can download any images 🥰,5,2026-03-03 06:21:00
too good,5,2026-03-03 06:04:19
very nice day and happy to,5,2026-03-03 06:03:13
Obsessed!😩🤌✨,5,2026-03-03 05:58:43
Easy to navigate,5,2026-03-03 05:56:30
give the such a very good ideas for searching anything and anywhere,5,2026-03-03 05:55:10
😆,5,2026-03-03 05:53:26
It is much helpful...,5,2026-03-03 05:41:48
nice,5,2026-03-03 05:41:42
May Divice problem 🙏,5,2026-03-03 05:30:41
Very laggy,2,2026-03-03 05:16:57
"I liked pinterest for DIY ideas before, but now its full of ai slop and ads. Often quite horryfying/ uncanny/ vulgar/ disgusting... often its just that on the page.",2,2026-03-03 05:07:27
greatest this is were I found my wallpaper,5,2026-03-03 05:03:53
love this very informative App ☺️,5,2026-03-03 05:03:05
I love itt!!thanku,5,2026-03-03 04:58:49
good for editors . easy to use,4,2026-03-03 04:50:03
"I loved this app for years, but recently it started having so many ads, every few pins are sponsored links and it's so annoying!",1,2026-03-03 04:34:18
wonderful,5,2026-03-03 04:16:52
wow,5,2026-03-03 04:15:41
"always giving me ideas and is overall a great app used for various things ranging from editing, art, and even food/work out ideas.",5,2026-03-03 04:12:48
✨️,5,2026-03-03 04:01:47
it's super good,5,2026-03-03 03:51:18
amazing but views kam aty mery,5,2026-03-03 03:45:23
like app and Features = but my page no grow,5,2026-03-03 03:25:09
usefull,5,2026-03-03 03:17:17
I love looking up things that interest me and then getting suggestions based on things I've looked up. very helpful and lots of fun.,5,2026-03-03 03:05:46
Very good,5,2026-03-03 03:01:27
you can find everything on this platform it's really helpful for me,4,2026-03-03 02:53:53
this is a good 😊 app I love it 😻,5,2026-03-03 02:50:13
this is a very usefull app it helped me to post on my youtube account,5,2026-03-03 02:39:03
"this is a very useful app, and this is a good for eidter , use the app",5,2026-03-03 02:25:38
"nearly all comments are disabled for every post. please fix this, others are experiencing this too.",2,2026-03-03 02:14:13
vikas kumar,5,2026-03-03 02:03:52
Good app,5,2026-03-03 01:57:50
very well I wish to see the other individuals in this. Genre.,5,2026-03-03 01:56:05
so many things you can do and so many ideas ! I love Pinterest!,5,2026-03-03 01:55:17
"always a great tool for me and inspiration through the roof,so speak! MUCH enjoyment, thanks for a great app.",5,2026-03-03 01:43:37
good 👍,5,2026-03-03 01:43:31
best,5,2026-03-03 01:29:05
love it,5,2026-03-03 01:04:44
nice,5,2026-03-03 01:01:48
"Great source of content, infinite topics, great personalisation, inspiring, amusing, touching, educational, ... could go on forever...",5,2026-03-03 00:54:10
"Pinterest is an incredibly inspiring and creative app that makes organizing ideas simple and fun. Creating boards, saving pins, and designing collages helps bring projects and styles to life. The content variety is amazing, from fashion and recipes to home decor and art. While occasional lag can happen during editing, the overall experience is smooth and motivating. Pinterest is perfect for discovering, planning, and turning ideas into reality. 📌✨",5,2026-03-03 00:50:22
👍,5,2026-03-03 00:46:19
I like this app ... so nice to see contant,5,2026-03-03 00:40:12
Samsung,2,2026-03-03 00:36:53
Aesthetic I love it 🎭,5,2026-03-03 00:22:55
awesome 👍,5,2026-03-03 00:17:40
too much ai,1,2026-03-03 00:08:14
Pinterest used to be useful and fun. Curating different topics to look back on later for either inspiration or purchasing. Now approximately 1/3 of my feed are things that interest me. The remaining 2/3 are AI or ads. No thank you.,2,2026-03-03 00:03:54
Id give it 4.5 tbh mostly bc the ads are annoying but it is overall very helpful.,4,2026-03-02 23:45:41
"very user-friendly, handy as, love pinterest. anyone know how to pronounce it properly?",5,2026-03-02 23:44:19
Simply Amazing..!!,5,2026-03-02 23:44:06
its amazing I can animate with great tuts!,5,2026-03-02 23:28:36
It's Amazing BTW,5,2026-03-02 23:27:22
this is good but not too bad,5,2026-03-02 23:24:30
Too many consecutive ads instead of showing Pins,1,2026-03-02 23:19:41
omggggggg,5,2026-03-02 23:08:23
ts so pinteresting,5,2026-03-02 22:51:17
I love it so much,5,2026-03-02 22:43:09
I love this app whether its to find art references or just looking at my fyp and whispers its a really fun experience just scrolling and seeing things I like/love but I as an artist dont support ai and with the new feature that was added not to long ago im really happy to see that their adding features just to remove them(ai artwork or ai in general) but I really hope it can become more advanced and also the issue with to much adds need to be fixed please I hope im not asking for to much 👻,4,2026-03-02 22:35:17
Love it but it's been getting bad lately,4,2026-03-02 22:30:27
exceptionally creative asset,4,2026-03-02 22:25:31
love it 😊,5,2026-03-02 22:25:02
Trash,1,2026-03-02 22:24:13
"не могу вообще зайти в аккаунт, что за беспредел",1,2026-03-02 22:22:46
