review,rating,date,clean_review,polarity,sentiment
it gives nice ideas 💡 👌 so it deserve's 5 stars 🌟 🤩,5,2026-03-04 02:27:37,it gives nice ideas so it deserves stars ,0.6,Positive
very nice and beautiful pictures,5,2026-03-04 02:22:22,very nice and beautiful pictures,0.815,Positive
dude whyd my pinterest delete itself,3,2026-03-04 02:22:00,dude whyd my pinterest delete itself,0.0,Neutral
good,5,2026-03-04 02:16:59,good,0.7,Positive
It's easier to navigate this app. more than other apps for getting information.,5,2026-03-04 02:14:38,its easier to navigate this app more than other apps for getting information,0.1875,Positive
"I keep getting violations from pins I SAVED AND DIDN'T MAKE, it's quite stupid, there are way to many ads as well, and along with that, I try setting my algorithms to how I like it it isn't working, for example I save multiple creepypasta pins and it still shows what I don't like, plus I have reported many p3dof!le ships of two 30 year olds and a 16 year old, it's disgusting, fix it, And no matter how many times I click ""not interested"" on something it still shows me it, Fix these problems pls.",3,2026-03-04 02:12:39,i keep getting violations from pins i saved and didnt make its quite stupid there are way to many ads as well and along with that i try setting my algorithms to how i like it it isnt working for example i save multiple creepypasta pins and it still shows what i dont like plus i have reported many pdofle ships of two year olds and a year old its disgusting fix it and no matter how many times i click not interested on something it still shows me it fix these problems pls,-0.040624999999999994,Negative
great,5,2026-03-04 02:09:35,great,0.8,Positive
"No interest in it, yet it automatically downloaded onto my phone. You wouldn't have gotten a low review if you didn't have your app auto-download on my phone somehow.",2,2026-03-04 02:09:14,no interest in it yet it automatically downloaded onto my phone you wouldnt have gotten a low review if you didnt have your app autodownload on my phone somehow,0.0,Neutral
"it's great, I love the thing, I always use it. keyword: always. it's genuinely addictive because of the algorithm that tunes itself to what you look at, so be careful what you keep on your algorithm. I'm trying to look at helpful posts and not things that are just TikTok reposts and posts that support that constant flow of dopamine we've been accustomed to. It's healthier to just limit your screentime on it. it's amazing for finding art inspiration, recipes, and phone wallpapers.",3,2026-03-04 01:43:59,its great i love the thing i always use it keyword always its genuinely addictive because of the algorithm that tunes itself to what you look at so be careful what you keep on your algorithm im trying to look at helpful posts and not things that are just tiktok reposts and posts that support that constant flow of dopamine weve been accustomed to its healthier to just limit your screentime on it its amazing for finding art inspiration recipes and phone wallpapers,0.3,Positive
has basically everything very fun to make projects 10/10 recommend,5,2026-03-04 01:36:26,has basically everything very fun to make projects recommend,0.39,Positive
OH MAN THIS IS AMAZING i can see my favorite fandoms here great job Pinterest community!!,5,2026-03-04 01:30:12,oh man this is amazing i can see my favorite fandoms here great job pinterest community,0.6333333333333334,Positive
Always great to see and hear all the new ideas on Pinterest.,5,2026-03-04 01:29:05,always great to see and hear all the new ideas on pinterest,0.4681818181818182,Positive
Great,5,2026-03-04 01:11:30,great,0.8,Positive
There are too many ads and too much AI.,2,2026-03-04 00:55:36,there are too many ads and too much ai,0.35,Positive
"Was a great app, but they have so many ads now, you can't do anything. So frustrating. I realize ads keep it free, but we could pay the national debt down with all the ads on this app.",1,2026-03-04 00:43:46,was a great app but they have so many ads now you cant do anything so frustrating i realize ads keep it free but we could pay the national debt down with all the ads on this app,0.22888888888888886,Positive
Pinterest has been my best resource for eating healthier. I found so many wonderful recipes. I've been with Pinterest for many years. Highly recommend this platform. 🌟🌟🌟🌟🌟,5,2026-03-04 00:41:28,pinterest has been my best resource for eating healthier i found so many wonderful recipes ive been with pinterest for many years highly recommend this platform ,0.632,Positive
love you look,5,2026-03-04 00:39:38,love you look,0.5,Positive
I love everything about this site. it always gives me good ideas.,5,2026-03-04 00:38:38,i love everything about this site it always gives me good ideas,0.6,Positive
so good,5,2026-03-04 00:30:41,so good,0.7,Positive
excellent,5,2026-03-04 00:28:10,excellent,1.0,Positive
I love Pinterest it's a p;ace for great ideas to come to life,5,2026-03-04 00:27:01,i love pinterest its a pace for great ideas to come to life,0.65,Positive
Pinterest is just amazing! You can find almost anything need and want on here! Search up your favorite things!,5,2026-03-04 00:25:26,pinterest is just amazing you can find almost anything need and want on here search up your favorite things,0.55,Positive
nice one,5,2026-03-04 00:18:05,nice one,0.6,Positive
the best app I had ever seen love it,5,2026-03-03 23:50:52,the best app i had ever seen love it,0.75,Positive
I dont like the ads I get from my games for this site.,1,2026-03-03 23:25:52,i dont like the ads i get from my games for this site,0.0,Neutral
Turdyu,5,2026-03-03 23:09:50,turdyu,0.0,Neutral
🐈🦋🟡♿💞✌🤍❤💚🩵💜,5,2026-03-03 22:59:41,,0.0,Neutral
"I wish there was an option to ""turn off viewing AI modified images"". Rather see creativity of original artists that gets lost amoung countless AI creations.",4,2026-03-03 22:41:11,i wish there was an option to turn off viewing ai modified images rather see creativity of original artists that gets lost amoung countless ai creations,0.1875,Positive
very informative cheers 🥂🌿,5,2026-03-03 22:24:34,very informative cheers ,0.2,Positive
Nice app,5,2026-03-03 22:16:52,nice app,0.6,Positive
My suggested pins have been completely wiped and now 100% of my feed is JUST ads. What the hell?,1,2026-03-03 22:10:49,my suggested pins have been completely wiped and now of my feed is just ads what the hell,0.1,Positive
"Pinterest bombs other apps and if you hit the x to get rid of it, it opens. I used to like this app, now its unrecognizable. I'm uninstalling.",1,2026-03-03 22:10:16,pinterest bombs other apps and if you hit the x to get rid of it it opens i used to like this app now its unrecognizable im uninstalling,-0.125,Negative
its an amazing app i can pin many things and create new boards and there hardly any bug just one thing i want to have different color themes it would be super cute!! love it a lot GET THE APP NOWWW btw there are so many whispers if your into that sooo....better than tiktok ❤️❤️,5,2026-03-03 21:59:44,its an amazing app i can pin many things and create new boards and there hardly any bug just one thing i want to have different color themes it would be super cute love it a lot get the app nowww btw there are so many whispers if your into that sooobetter than tiktok ,0.30867003367003365,Positive
it's so good I love this app and it gives me wallpaper even keyboard I love this appp so much,5,2026-03-03 21:57:38,its so good i love this app and it gives me wallpaper even keyboard i love this appp so much,0.475,Positive
Pinterest makes use of defective AI to identify violations. It repeatedly flags harmless images as violations. The appeal process doesn't even let you see the image in question and then frequently rejects the appeal without explanation.,1,2026-03-03 21:47:37,pinterest makes use of defective ai to identify violations it repeatedly flags harmless images as violations the appeal process doesnt even let you see the image in question and then frequently rejects the appeal without explanation,0.1,Positive
nice,5,2026-03-03 21:46:06,nice,0.6,Positive
I have used Pinterest for 12 years and I love it,5,2026-03-03 21:41:28,i have used pinterest for years and i love it,0.5,Positive
"Very aesthetic, straight to the point",5,2026-03-03 21:40:09,very aesthetic straight to the point,0.2,Positive
MRG💞🎵8🙏💟♿️❤️💛M💗M🍏🔵♿️9🔴🟢🏅💿,5,2026-03-03 21:26:29,mrgmm,0.0,Neutral
nothing interesting,3,2026-03-03 21:21:58,nothing interesting,0.5,Positive
"Ehh I think having an Ai be your moderator isn't the greatest idea. I keeps banning ppl for nothing :P. RIP to many Pinterest users, you'll be missed.",2,2026-03-03 21:15:16,ehh i think having an ai be your moderator isnt the greatest idea i keeps banning ppl for nothing p rip to many pinterest users youll be missed,0.75,Positive
mujhe is aap se bhut kuch sikhne mila or mere bissness me bhi bahut mada mili aapka bhut bhut shukriya,4,2026-03-03 21:00:27,mujhe is aap se bhut kuch sikhne mila or mere bissness me bhi bahut mada mili aapka bhut bhut shukriya,-0.5,Negative
I wish I could still click on the picture to take me to the site. why did it get changed to a link under the photo? it's worse this way,2,2026-03-03 20:48:49,i wish i could still click on the picture to take me to the site why did it get changed to a link under the photo its worse this way,-0.4,Negative
amazing to explore,5,2026-03-03 20:47:58,amazing to explore,0.6000000000000001,Positive
I really love this app I've been using everyday! very good & nice app!,5,2026-03-03 20:30:31,i really love this app ive been using everyday very good nice app,0.4525,Positive
